ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Test
465409,Female,No,31,No,Doctor,99.0,Low,4.0,Cat_6,D,10
462842,Male,No,23,No,Doctor,6.0,Low,4.0,Cat_2,D,51
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A,86
466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3,C,97
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C,79
464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C,65
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,D,7
460331,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,A,26
461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6,B,3
460035,Female,No,25,Yes,Artist,0.0,Low,6.0,Cat_6,A,96
463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,B,39
465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,A,16
466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C,51
467668,Female,Yes,49,Yes,Artist,99.0,Average,3.0,Cat_7,C,72
462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,B,20
460909,Female,No,31,No,Healthcare,99.0,Low,2.0,Cat_6,D,14
467777,Male,No,49,Yes,Doctor,99.0,Low,1.0,Cat_6,C,6
462404,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A,58
461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6,B,95
459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,Cat_6,A,59
463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,Cat_6,C,9
463652,Female,No,28,Yes,Artist,99.0,Low,1.0,Cat_6,D,24
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,D,89
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6,B,7
465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4,A,26
462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,D,26
459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C,48
464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,D,80
467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6,C,10
461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1,C,17
462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2,B,81
466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7,B,5
462888,Male,Yes,39,Yes,Executive,99.0,High,3.0,Cat_6,B,66
467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C,59
466799,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6,D,16
460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,Cat_4,B,59
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,B,89
459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,B,81
465727,Male,No,42,No,Marketing,1.0,Low,5.0,Cat_4,D,86
462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B,54
460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6,A,67
461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B,59
459907,Female,Yes,39,Yes,Artist,8.0,Average,2.0,Cat_6,C,90
467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D,91
459196,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D,32
465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,B,53
464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,C,37
466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B,62
459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,Cat_6,A,24
467880,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C,91
460216,Female,No,62,No,Entertainment,2.0,Low,1.0,Cat_6,A,59
467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A,23
462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,Cat_4,A,86
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3,A,93
459701,Male,No,47,No,Artist,3.0,Low,3.0,Cat_5,B,30
461139,Female,No,32,Yes,Artist,4.0,Low,4.0,Cat_2,A,55
461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,Cat_1,A,26
459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6,B,30
467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C,72
460857,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4,A,31
464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4,A,85
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,C,85
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6,C,51
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6,A,49
467780,Male,Yes,47,Yes,Artist,99.0,Low,3.0,Cat_6,A,69
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C,29
464684,Female,No,40,No,Engineer,9.0,Low,5.0,Cat_4,A,85
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6,A,22
462142,Female,No,42,Yes,Artist,99.0,Low,1.0,Cat_6,B,17
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D,20
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4,B,38
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D,11
459835,Male,Yes,85,No,Lawyer,99.0,Low,1.0,Cat_6,D,76
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C,97
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,C,60
460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D,28
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B,36
461286,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6,D,2
461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,C,69
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,A,40
461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3,A,61
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,B,60
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,A,33
464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,D,62
463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6,A,46
462651,Male,Yes,38,No,Executive,99.0,High,5.0,Cat_4,D,86
465486,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6,C,58
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,D,93
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6,C,50
461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,A,13
459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,Cat_7,C,58
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6,B,85
462941,Male,No,67,No,Lawyer,99.0,Low,2.0,Cat_6,D,82
459143,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6,B,38
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A,37
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1,C,47
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,A,12
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6,C,22
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D,68
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4,D,51
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D,84
465609,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D,30
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D,81
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4,A,58
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4,A,35
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,B,93
464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,C,37
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A,7
463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,Cat_6,A,49
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6,C,87
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7,C,6
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,A,25
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6,A,89
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3,B,42
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D,44
463114,Male,No,41,Yes,Artist,99.0,Low,3.0,Cat_6,C,69
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,D,37
462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3,D,82
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,A,22
467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,Cat_7,A,1
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,D,82
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C,71
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,D,98
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,C,34
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1,B,74
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6,A,62
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4,A,48
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,C,35
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B,36
464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,A,19
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6,A,60
465417,Male,Yes,40,Yes,Entertainment,99.0,Average,2.0,Cat_4,B,25
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,C,87
464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,Cat_4,A,31
460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,C,77
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,D,85
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C,18
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A,4
467204,Male,No,27,Yes,Healthcare,99.0,Low,3.0,Cat_6,D,98
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,D,81
459468,Male,Yes,35,No,Artist,9.0,Average,3.0,Cat_6,B,27
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A,26
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C,86
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B,61
462314,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,A,52
466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B,10
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6,C,84
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6,C,78
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3,A,27
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,B,10
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,C,28
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7,C,53
459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,B,13
464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,Cat_6,C,24
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C,24
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,B,26
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6,C,8
466338,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_4,A,12
465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,Cat_6,C,55
465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6,C,86
466369,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2,B,83
463939,Male,No,26,No,Marketing,0.0,Low,5.0,Cat_6,D,5
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,D,41
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7,A,54
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D,69
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A,18
463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,A,49
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4,A,98
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3,C,98
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,C,11
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,B,96
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,D,22
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,D,66
467468,Female,No,27,No,Healthcare,99.0,Low,5.0,Cat_7,D,69
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,95
463968,Male,No,33,No,Artist,99.0,Low,4.0,Cat_6,D,44
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,D,85
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6,A,36
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,D,62
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4,D,74
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,C,15
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6,A,42
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C,74
461594,Female,Yes,59,Yes,Artist,99.0,Average,2.0,Cat_6,C,10
462713,Female,No,40,Yes,Engineer,99.0,Low,1.0,Cat_3,B,1
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,Cat_6,C,19
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,D,87
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,C,84
463006,Female,No,41,Yes,Marketing,99.0,Low,1.0,Cat_6,D,81
463029,Male,Yes,51,No,Artist,99.0,Average,3.0,Cat_6,C,38
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2,A,30
464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,A,11
462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,D,24
459873,Male,Yes,55,Yes,Artist,99.0,Average,3.0,Cat_4,A,12
461608,Female,Yes,56,Yes,Executive,99.0,High,4.0,Cat_1,A,54
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,59
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6,A,53
464826,Male,No,23,No,Healthcare,6.0,Low,5.0,Cat_4,D,28
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B,13
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,A,94
463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,D,53
459816,Male,Yes,37,Yes,Doctor,99.0,Low,2.0,Cat_6,D,80
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,D,10
465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D,0
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6,A,61
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,Cat_3,B,46
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2,B,94
467373,Male,No,31,Yes,Healthcare,99.0,Low,1.0,Cat_6,D,60
461256,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_4,C,77
459010,Female,Yes,48,Yes,Artist,99.0,Average,3.0,Cat_6,B,35
466537,Female,Yes,83,No,Lawyer,99.0,Low,2.0,Cat_6,A,13
459046,Male,Yes,57,Yes,Executive,99.0,Low,4.0,Cat_2,A,42
459335,Male,No,26,Yes,Healthcare,99.0,Low,3.0,Cat_1,D,42
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A,23
466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,C,93
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C,82
467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,Cat_6,C,28
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6,B,57
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,C,17
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,C,82
465255,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6,D,89
461186,Female,No,18,No,Healthcare,99.0,Low,3.0,Cat_3,D,31
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4,C,26
461385,Male,Yes,85,No,Lawyer,99.0,Low,1.0,Cat_6,D,9
459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,D,99
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A,87
460366,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4,D,28
464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,25
465696,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,C,26
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,C,13
467963,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D,40
462437,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D,91
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B,11
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6,C,68
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,B,8
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_2,C,25
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D,97
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6,A,99
459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,Cat_6,A,82
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A,8
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,D,39
466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,C,86
459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C,37
463399,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3,A,53
464878,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D,83
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D,61
466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,C,60
463576,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6,D,79
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4,C,17
463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,B,39
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,B,76
464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,Cat_3,C,35
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A,76
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,Cat_6,A,40
464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,Cat_3,A,99
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,A,74
467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1,A,11
465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6,C,88
462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_3,A,92
467459,Male,Yes,40,Yes,Executive,99.0,High,5.0,Cat_6,B,6
467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,Cat_6,D,65
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C,59
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6,D,6
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,A,87
459286,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,D,20
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,D,60
466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C,14
461064,Male,No,45,Yes,Artist,1.0,Low,5.0,Cat_6,C,50
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6,B,79
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,D,67
461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D,88
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C,69
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,C,76
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3,C,11
463733,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D,49
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A,65
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6,D,72
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3,C,48
464965,Male,Yes,76,No,Executive,99.0,Low,7.0,Cat_4,D,58
466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3,A,52
464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C,21
465898,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6,A,50
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C,66
461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,D,95
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,D,32
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D,34
465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3,D,60
463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,D,7
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A,38
459499,Female,Yes,81,No,Lawyer,99.0,High,2.0,Cat_6,D,92
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,C,37
465448,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2,A,63
463041,Female,Yes,43,Yes,Artist,99.0,Average,4.0,Cat_2,B,20
459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D,61
467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,B,43
465264,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6,A,54
461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0,Cat_2,D,85
465368,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1,D,64
467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,Cat_6,B,8
467879,Female,Yes,51,Yes,Artist,99.0,High,4.0,Cat_6,C,11
461499,Female,Yes,25,No,Engineer,0.0,Average,2.0,Cat_4,A,10
465936,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,B,23
459748,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6,C,16
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,B,20
460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,Cat_6,D,22
462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6,D,17
465756,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D,37
463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,D,59
463455,Male,Yes,46,No,Artist,0.0,Low,2.0,Cat_6,B,73
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,D,69
463959,Female,No,37,No,Artist,1.0,Low,1.0,Cat_6,B,40
461792,Female,No,23,No,Healthcare,6.0,Low,5.0,Cat_2,D,44
459118,Male,No,21,No,Healthcare,99.0,Low,8.0,Cat_6,D,90
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,D,92
463102,Male,No,41,No,Entertainment,0.0,Low,2.0,Cat_6,D,73
463302,Female,Yes,58,Yes,Engineer,99.0,High,4.0,Cat_6,B,98
462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,Cat_6,A,25
463408,Male,No,33,No,Marketing,2.0,Low,3.0,Cat_6,D,96
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6,A,0
464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,D,95
463664,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6,A,75
467795,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,D,46
459141,Male,Yes,28,No,Artist,0.0,Average,2.0,Cat_6,D,38
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6,A,61
467265,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4,C,64
464490,Male,Yes,85,Yes,Artist,1.0,High,4.0,Cat_6,A,78
460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6,A,18
466491,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B,69
465248,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D,53
463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,Cat_3,A,30
463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,B,40
465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,D,60
461954,Female,Yes,35,No,Engineer,2.0,Average,6.0,Cat_2,B,28
467287,Male,No,28,Yes,Entertainment,99.0,Low,3.0,Cat_4,D,3
463800,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6,A,2
459894,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0,Cat_6,C,49
459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,11
464662,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_4,C,94
460878,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,C,24
462187,Female,No,50,Yes,Artist,4.0,Low,1.0,Cat_6,C,98
462675,Male,Yes,56,Yes,Artist,99.0,Low,4.0,Cat_3,A,44
461908,Female,No,26,No,Healthcare,10.0,Low,1.0,Cat_6,D,21
461951,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D,8
465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,C,49
464258,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B,3
464215,Male,No,72,No,Marketing,1.0,Low,2.0,Cat_6,D,83
